,country,description,designation,points,price,province,region_1,title,variety,winery,year,location,avg_temp,range_temp,stdv_temp,avg_precip,range_precip,stdv_precip,lat,lng,elevation,review_length,abv,bottle_size,category,importer
1002,United States of America,"This blend of 49% Roussanne, 36% Grenache Blanc and 15% Viognier hits the nose with lemon zest, cooked apples and a bit of banana. It's very fresh on the palate, with honeysuckle, green apples and a pear skin tension, enhanced with wisps of smokiness.",Gesture,88,17.0,California,Paso Robles,J. Lohr 2013 Gesture White (Paso Robles),Rhône-style White Blend,J. Lohr,2013,"Paso Robles,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,35.626765,-120.691246,231,44,,,no_category,not_imported
1003,United States of America,"Riesling has always been a strength of this winery, and this wine clearly shows why. It has a lightness and delicacy missing from most other domestic Riesling, yet it is not simple. Its complex, subtle, food-friendly flavors are right on the money. Best Buy. —P.G.",Dry,88,6.0,Idaho,Idaho,Ste. Chapelle 2001 Dry Riesling (Idaho),Riesling,Ste. Chapelle,2001,"Idaho,Idaho,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,45.768068,-115.516072,1516,45,,,no_category,not_imported
1004,Germany,"Crisp, cutting pineapple and lemon acidity lends raciness this otherwise sunny kabinett full of sweet honeydew, apricot and peach flavors. It's a sprightly, briskly balanced wine with an easy-drinking, approachable feel. Drink now through 2020 to enjoy its freshness.",R Kabinett,89,18.0,Pfalz,,August Kesseler 2015 R Kabinett Riesling (Pfalz),Riesling,August Kesseler,2015,"Pfalz,Germany",7.677911351,16.99427104,5.988472622000001,77.46859794,41.7467436,12.88818694,49.371402,8.068328999999999,182,39,10.0,750.0,White,Vineyard Brands
1005,Italy,"The nose on this red is a bit shy but eventually reveals aromas suggesting moist underbrush, crushed berry and a whisper of violet. The simple light-bodied palate offers sour cherry, tart cranberry and a hint of orange peel. It's on the slender side, with firm acidity and loose-knit tannins.",,86,23.0,Tuscany,Rosso di Montalcino,Val di Suga 2014  Rosso di Montalcino,Sangiovese,Val di Suga,2014,"Rosso di Montalcino,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,49,,,no_category,not_imported
1006,United States of America,"The trick to getting a Cabernet Sauvignon this ripe and oaky is to provide balance, and in this, Écluse has succeeded. Made from 100% Cabernet, it's enormously rich in blackberries and black currants, with dark chocolate, licorice and spice adding complexity. The tannins are, in a word, gorgeous. With high alcohol, the mouthfeel has a Cognac-like warmth, but doesn't feel uncomfortably hot. Drink now for fresh fruitiness.",Reserve Lock Vineyard,92,69.0,California,Paso Robles,Ecluse 2009 Reserve Lock Vineyard Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Écluse,2009,"Paso Robles,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,35.626765,-120.691246,231,67,15.1,750.0,Red,not_imported
1007,France,"This is a full and creamy wine. The richness is happily cut with citrus and apple acidity to give a crisp edge and tang to the ripe yellow fruit. It finishes with a lively, bright aftertaste.",,88,20.0,Burgundy,Saint-Véran,Vins Auvigue 2015  Saint-Veran,Chardonnay,Vins Auvigue,2015,"Saint-Véran,Burgundy,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,44.69934,6.8687130000000005,2004,36,,,no_category,not_imported
1008,Australia,"From vines planted more than a century ago, this richly concentrated, voluptuous wine blossoms with time in the glass, revealing aromas of brandied black cherries and dark chocolate. The tannins are creamy smooth, the length on the palate prodigious. But at 15.5% alcohol, this wine's warmth is noticeable; opt for drinking it over the next 10 years.",Old Bastard,94,190.0,South Australia,Barossa Valley,Kaesler 2006 Old Bastard Shiraz (Barossa Valley),Shiraz,Kaesler,2006,"Barossa Valley,South Australia,Australia",21.33444619,12.37687959,4.421156388,51.02601605,78.21717408,27.38081361,-34.581713,138.99878700000002,506,57,15.5,750.0,Red,Epicurean Wines
1009,Italy,"Made with equal parts of Cabernet Sauvignon, Merlot and Alicante, this has earthy aromas of black-skinned fruit and game. The dense palate delivers prune, toast and tobacco alongside gripping, rather drying tannins.",3,87,24.0,Tuscany,Toscana,Poggio Verrano 2010 3 Red (Toscana),Red Blend,Poggio Verrano,2010,"Toscana,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.792284,11.332806,319,32,14.0,750.0,Red,"Aveniu Brands, Inc"
1010,United States of America,"A lot selection; achingly dry but not just simple lemon juice. There's good concentration and a mix of mineral, rind, light citrus flesh, with excellent length and a finishing hint of honeysuckle.",Ara,89,25.0,Oregon,Eola-Amity Hills,Brooks 2009 Ara Riesling (Eola-Amity Hills),Riesling,Brooks,2009,"Eola-Amity Hills,Oregon,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.78373,-100.445882,833,32,12.0,750.0,White,not_imported
1011,United States of America,"Subtle but complex aromas, quietly seductive flavors and a svelte texture characterize this medium-bodied, elegant wine. Everything seems to be in place, with no elbows sticking out, and just enough tannic grip to keep it lively.",Hillside,91,29.0,California,Shenandoah Valley (CA),Vino Noceto 2013 Hillside Sangiovese (Shenandoah Valley (CA)),Sangiovese,Vino Noceto,2013,"Shenandoah Valley (CA),California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.485125,-78.625016,293,36,13.5,750.0,Red,not_imported
1012,France,"This rich and structured wine is packed with both ripe black fruits and concentrated tannins. It is a big wine, a fine representation of this appellation with its dense flavors and aging potential. The wine should be ready from 2021.",,90,,Burgundy,Gevrey-Chambertin,Jean-Luc and Paul Aegerter 2015  Gevrey-Chambertin,Pinot Noir,Jean-Luc and Paul Aegerter,2015,"Gevrey-Chambertin,Burgundy,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,47.226186,4.970567,279,40,,,no_category,not_imported
1013,Portugal,"This wine shows juicy, ripe fruit without much structure. Full of red fruit, smoke tones and considerable acidity, this is a drink-now sipper.",Vila Jardim,85,12.0,Tejo,,Quinta Vale do Armo 2010 Vila Jardim Red (Tejo),Touriga Nacional Blend,Quinta Vale do Armo,2010,"Tejo,Portugal",16.07577561,9.483322288,3.3539810310000004,55.12418526,88.22825322,29.33222663,39.78373,-100.445882,833,23,13.5,750.0,Red,European Wine Imports
1014,France,"Mainly made from the local star Négrette, this is a rounded ripe wine. It has spice and attractive caramel flavors as well as plenty of fruity acidity. Made to drink young, it is ready for the summer.",L'Allégresse,87,14.0,Southwest France,Fronton,Chateau Bellevue la Foret 2016 L'Allegresse Rose (Fronton),Rosé,Château Bellevue la Forêt,2016,"Fronton,Southwest France,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,43.84029500000001,1.390285,155,37,13.0,750.0,Rose,Masciarelli Wine Co
1015,Italy,"Foglio 38 (a pure expression of Cabernet Franc) offers loads of black fruit intensity and lingering spice. There are green characteristics here of caper, herbs and black olive as well as fruity tones of blackberry and plum. In the mouth, the wine shows firm, gripping tannins that will soften with a few more years in the bottle.",Foglio 38,90,,Tuscany,Toscana,Fornacelle 2007 Foglio 38 Cabernet Franc (Toscana),Cabernet Franc,Fornacelle,2007,"Toscana,Tuscany,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,43.792284,11.332806,319,57,,750.0,Red,Tuscany Import
1016,United States of America,"Cabernet Sauvignon and Merlot split the blend with 8% Syrah in addition. The opening scents are toasty and inviting, and the wine enters the palate smooth and agreeable, with pretty red fruits. There's a lick of licorice and then the flavors seem to lighten up and finish tart and astringent. But decant this and let it breathe, and the wine can surprise with its staying power.",Protagonist,90,55.0,Washington,Columbia Valley (WA),J. Bookwalter 2011 Protagonist Red (Columbia Valley (WA)),Red Blend,J. Bookwalter,2011,"Columbia Valley (WA),Washington,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,46.294767,-117.91747,711,66,,,no_category,not_imported
1017,France,"Ripe and fruity, this is a delicious and juicy wine. With plenty of red fruits, bright cherries and a soft texture, it is rounded and approachable now.",Haute Ronze,88,19.0,Beaujolais,Régnié,Domaine Dupre 2013 Haute Ronze  (Regnie),Gamay,Domaine Dupré,2013,"Régnié,Beaujolais,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,46.133061,4.622884,261,27,,,no_category,not_imported
1018,United States of America,"Raspberry crumble immediately comes to mind in this vineyard-designate, a luxuriously built, big-bodied expression of a warm, easy vintage. A nose of violet keeps it from getting overly rambunctious around the heartier aspects of cranberry, crushed rose petals and cherry cola.",Laguna Knoll Vineyard,92,70.0,California,Russian River Valley,Signorello 2012 Laguna Knoll Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Signorello,2012,"Russian River Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.634525,-122.830851,34,41,14.6,750.0,Red,not_imported
1019,United States of America,"Drinks rather earthy and simple, and also short on fruit. There's some cherry and raspberry flavor but it's thin. Instead, oaky flavors are meant to substitute.",Garnet,84,17.0,California,Carneros,Saintsbury 2001 Garnet Pinot Noir (Carneros),Pinot Noir,Saintsbury,2001,"Carneros,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,35.433993,-119.875774,518,26,13.5,,no_category,not_imported
1020,France,"Firm and tannic, but it promises a ripe, fruity future. It's dense and concentrated, with blackberry fruit giving it a full, ripe character. Age 4–6 years.",,87,18.0,Bordeaux,Blaye Côtes de Bordeaux,Chateau Seguin 2011  Blaye Cotes de Bordeaux,Bordeaux-style Red Blend,Château Seguin,2011,"Blaye Côtes de Bordeaux,Bordeaux,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,39.78373,-100.445882,833,26,,,no_category,not_imported
1021,Italy,"The intensity of the wine's aromas is excellent and is bursting with honey, fruit and peach nuances. The wine is pristine and smooth in the mouth: highly recommended for those who want to pair it with seafood, clams or light pasta. A Marc de Grazia selection, various American importers.",Devon,88,29.0,Southern Italy,Greco di Tufo,Antonio Caggiano 2007 Devon  (Greco di Tufo),Greco,Antonio Caggiano,2007,"Greco di Tufo,Southern Italy,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,39.78373,-100.445882,833,49,,,no_category,not_imported
1022,United States of America,"Sourced from Willamette and Umpqua Valley vineyards, this sweetly spicy wine carries a streak of orange peel and flesh. The pretty cherry fruit is fresh and tasty, and for an everyday bottle of Oregon Pinot, it's right on the money.",,88,17.0,Oregon,Oregon,Rainstorm 2014 Pinot Noir (Oregon),Pinot Noir,Rainstorm,2014,"Oregon,Oregon,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,43.97928,-120.737257,1177,40,13.0,750.0,Red,not_imported
1023,United States of America,"Complex and generous on the palate, this vineyard-designated varietal is surprisingly light and bright in spirit, ethereal even, offering aromas of black pepper, violets and gunpowder, hard to figure out but inviting nonetheless. On the palate, juicy plum and dark cherry provide an exuberant edge.",Rossi Ranch,92,38.0,California,Sonoma Valley,Carlisle 2013 Rossi Ranch Grenache (Sonoma Valley),Grenache,Carlisle,2013,"Sonoma Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,38.285056,-122.421257,63,45,14.9,750.0,Red,not_imported
1024,United States of America,"Floral, exciting and chocolaty, this is a dense, rich, well-crafted beauty. Yummy is one of the best ways to describe it. It has full but friendly tannins, all the length you could ask for, and in the final analysis it leaves an impression of heft and significance.",,92,64.0,California,Napa Valley,Seavey 1997 Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Seavey,1997,"Napa Valley,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,39.023468,-84.45046500000002,243,47,14.0,750.0,Red,not_imported
1025,Italy,"The Anselma family is committed to producing only great Barolo and nothing else. This vintage of its prized product offers beautiful hints of blue flowers and wild berries followed by herbal overtones. In the mouth, it tastes rich and fresh, silky and smooth.",Famiglia Anselma,90,,Piedmont,Barolo,Anselma 2005 Famiglia Anselma  (Barolo),Nebbiolo,Anselma,2005,"Barolo,Piedmont,Italy",13.84565306,14.71520433,5.169522481,56.19966563,56.06968785,17.68605786,44.610841,7.942844999999998,298,43,,,no_category,not_imported
1026,France,"The wine is dry, dense although with a fine fruity potential. Underneath the dry texture, the wine is full of black-currant fruitiness. The vineyard is managed by Jacques Chardat and winemaking by Grégory Dalla Longa. Drink from 2019.",,86,7.0,Bordeaux,Blaye Côtes de Bordeaux,Chateau Mayne Guyon 2014  Blaye Cotes de Bordeaux,Bordeaux-style Red Blend,Château Mayne Guyon,2014,"Blaye Côtes de Bordeaux,Bordeaux,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,39.78373,-100.445882,833,38,,,no_category,not_imported
1027,France,"This ripe, rich and soft wine has a good balance between its apple fruit flavors and crisper lemon and gooseberry. The definite tang to the aftertaste gives a great lift. Drink from 2017.",,87,,Loire Valley,Sancerre,Roger et Didier Raimbault 2014  Sancerre,Sauvignon Blanc,Roger et Didier Raimbault,2014,"Sancerre,Loire Valley,France",10.99569921,14.43840141,5.0741465560000005,76.11128248,57.33432783,18.02801744,47.330783,2.8393200000000003,297,33,,,no_category,not_imported
1028,United States of America,"Opens with light, earthy aromas of berries and oak and a curious waft of autumn leaves, then turns soft and simple in the mouth. It's a pretty wine, dry and with some good structure, but no special depth. Might improve in the cellar, but it's a gamble. A blend of Cabernet Sauvignon and Merlot. —S.H.",Mosaic,86,23.0,California,North Coast,Surh Luchtel 1999 Mosaic Cabernet Sauvignon-Merlot (North Coast),Cabernet Sauvignon-Merlot,Surh Luchtel,1999,"North Coast,California,US",6.344340901,23.88707373,8.534117159,70.16694386,21.13237912,6.204226332999999,31.079151,29.73636,6,55,,,no_category,not_imported
